player,shap_importance
SIFplayer_4,0.4045995747205161
SJEplayer_16,0.403702466220595
VFFplayer_1,0.38032909813849247
SJEplayer_2,0.3752148242957192
RFCplayer_4,0.37030366710165985
SIFplayer_25,0.3478676950052614
VFFplayer_3,0.3313792149042711
FCNplayer_4,0.3300508362147957
RFCplayer_1,0.32362231665337454
SIFplayer_1,0.3169169626399889
SIFplayer_15,0.31163603919134764
RFCplayer_7,0.3053247222974023
SIFplayer_20,0.2931131865217249
FCNplayer_6,0.29050411018732114
RFCplayer_3,0.2868817159552127
SIFplayer_21,0.28482910900132263
FCNplayer_24,0.2833516761013889
VFFplayer_24,0.2771295066936873
VFFplayer_13,0.2727520581879653
SJEplayer_12,0.2722248878447572
FCNplayer_5,0.2634270136853156
VFFplayer_18,0.2590661047049798
SIFplayer_23,0.25481592337017356
FCNplayer_7,0.25318218556998184
SIFplayer_40,0.25119878786272604
VFFplayer_2,0.24967824128502986
SJEplayer_10,0.24893269500532184
VFFplayer_12,0.24625730218412353
RFCplayer_6,0.24157037408719778
SIFplayer_5,0.2401272648411686
SJEplayer_20,0.23913181935681496
FCNplayer_2,0.23775515378697315
SIFplayer_10,0.23626257421655464
VFFplayer_14,0.23283649652916938
SIFplayer_33,0.23137342573711794
RFCplayer_44,0.23108768112713005
SIFplayer_3,0.23076477523367067
FCNplayer_13,0.2275655261714419
SIFplayer_6,0.22727840995298904
FCNplayer_16,0.22531544828022018
FCNplayer_14,0.2234594254560361
VFFplayer_19,0.2210038864053786
RFCplayer_30,0.22077763529031652
FCNplayer_8,0.2185432808927144
SJEplayer_22,0.2122280095107853
FCNplayer_10,0.21186799675540535
VFFplayer_7,0.21178288641339166
VFFplayer_10,0.2097559208441526
RFCplayer_19,0.20715101158092147
SJEplayer_15,0.20697878597478847
SJEplayer_31,0.20355035070818847
SJEplayer_8,0.1996389867254765
Ball_z,0.19549195192692426
SJEplayer_9,0.19397047950467097
RFCplayer_9,0.193553015911748
RFCplayer_27,0.18590138255420602
SJEplayer_7,0.16780384664854497
RFCplayer_28,0.15083312321465925
SIFplayer_2,0.14293098635959905
SIFplayer_8,0.08093143818123644
SIFplayer_17,0.06283795858215308
VFFplayer_37,0.0
FCNplayer_19,0.0
VFFplayer_27,0.0
RFCplayer_16,0.0
FCNplayer_32,0.0
RFCplayer_10,0.0
RFCplayer_15,0.0
FCNplayer_17,0.0
VFFplayer_15,0.0
FCNplayer_21,0.0
SJEplayer_11,0.0
RFCplayer_20,0.0
SIFplayer_9,0.0
RFCplayer_90,0.0
SJEplayer_5,0.0
SIFplayer_14,0.0
SJEplayer_25,0.0
SIFplayer_36,0.0
SIFplayer_7,0.0
SJEplayer_14,0.0
SJEplayer_13,0.0
VFFplayer_8,0.0
